# 
35200,5.4686972223086e-23,5.54192312916038e-23,6.24054003860896e-23,8.07427439136102e-23,1.87155272725192e-22,1.92933915728417e-21,6.66279010394342e-15
35300,5.53280039936241e-23,5.60686992349805e-23,6.31353274994225e-23,8.16836680558165e-23,1.89316078085506e-22,1.94598989560451e-21,6.67189143469545e-15
35400,5.59739747596805e-23,5.67231741233119e-23,6.38709101039385e-23,8.26319514569284e-23,1.91494069701122e-22,1.96259197226618e-21,6.67879672622085e-15
35500,5.66249255021236e-23,5.73826976600617e-23,6.4612196826416e-23,8.35876611089701e-23,1.93689422049781e-22,1.97914247076977e-21,6.68345205818258e-15
35600,5.72808979153513e-23,5.80473122746856e-23,6.53592371390203e-23,8.45508651660814e-23,1.95902312638367e-22,1.99563846176076e-21,6.68580304131197e-15
35700,5.79419344090824e-23,5.87170611244404e-23,6.61120813612891e-23,8.55216329469734e-23,1.98132922008322e-22,2.01207700329177e-21,6.68579482012813e-15
35800,5.86080781097974e-23,5.93919880958359e-23,6.68707806616789e-23,8.65000349367054e-23,2.0038143373855e-22,2.02845514100049e-21,6.68337207501631e-15
35900,5.92793728620998e-23,6.0072137806006e-23,6.76353870590367e-23,8.74861427884154e-23,2.02648034448649e-22,2.04476990835926e-21,6.67847902505047e-15
36000,5.99558632299902e-23,6.07575556039907e-23,6.84059534239549e-23,8.8480029324853e-23,2.04932913801378e-22,2.06101832686366e-21,6.67105943021749e-15
36100,6.06375944979818e-23,6.14482875718584e-23,6.91825334799496e-23,8.9481768539699e-23,2.07236264504764e-22,2.07719740625802e-21,6.66105659407786e-15
36200,6.13246126722382e-23,6.21443805258477e-23,6.99651818046508e-23,9.04914355988681e-23,2.09558282313983e-22,2.09330414474532e-21,6.64841336628512e-15
36300,6.20169644811242e-23,6.28458820169184e-23,7.07539538303437e-23,9.15091068410198e-23,2.11899166031651e-22,2.1093355291923e-21,6.63307214517557e-15
36400,6.27146973760722e-23,6.35528403316164e-23,7.15489058448201e-23,9.25348597783502e-23,2.14259117508009e-22,2.12528853532197e-21,6.61497488030285e-15
36500,6.3417859532229e-23,6.42653044927217e-23,7.23500949920395e-23,9.35687730972949e-23,2.1663834164211e-22,2.14116012794673e-21,6.59406307518606e-15
36600,6.41264998487628e-23,6.49833242595467e-23,7.31575792723407e-23,9.46109266584851e-23,2.19037046379939e-22,2.15694726113799e-21,6.57027778978899e-15
36700,6.48406679493578e-23,6.57069501284266e-23,7.39714175428861e-23,9.56614014970633e-23,2.21455442713956e-22,2.17264687844412e-21,6.54355964335189e-15
36800,6.55604141822451e-23,6.64362333327401e-23,7.47916695175915e-23,9.67202798223657e-23,2.23893744681311e-22,2.18825591308098e-21,6.51384881698033e-15
36900,6.62857896203642e-23,6.7171225843061e-23,7.56183957671713e-23,9.77876450176685e-23,2.2635216936167e-22,2.20377128812512e-21,6.48108505640896e-15
37000,6.70168460614195e-23,6.79119803672033e-23,7.64516577190851e-23,9.88635816398693e-23,2.28830936875381e-22,2.21918991670911e-21,6.44520767463493e-15
37100,6.7753636027548e-23,6.8658550349872e-23,7.72915176570115e-23,9.99481754184736e-23,2.31330270379332e-22,2.2345087022053e-21,6.40615555478205e-15
37200,6.84962127651842e-23,6.94109899725146e-23,7.8138038720582e-23,1.01041513255017e-22,2.33850396064693e-22,2.24972453843196e-21,6.36386715288661e-15
37300,6.92446302445262e-23,7.01693541527666e-23,7.8991284904616e-23,1.02143683221724e-22,2.3639154315189e-22,2.26483430981124e-21,6.31828050052526e-15
37400,6.99989431592417e-23,7.09336985441402e-23,7.98513210586545e-23,1.03254774560625e-22,2.38953943887374e-22,2.27983489157838e-21,6.26933320776387e-15
37500,7.07592069256633e-23,7.17040795351966e-23,8.07182128859007e-23,1.04374877681873e-22,2.41537833538115e-22,2.29472314996071e-21,6.21696246605717e-15
37600,7.15254776821278e-23,7.2480554248861e-23,8.15920269423067e-23,1.05504084162211e-22,2.44143450386313e-22,2.30949594241761e-21,6.16110505183965e-15
37700,7.22978122882316e-23,7.32631805416564e-23,8.24728306355949e-23,1.06642486743426e-22,2.46771035724218e-22,2.32415011686497e-21,6.10169731752314e-15
37800,7.30762683236951e-23,7.40520170025373e-23,8.33606922237988e-23,1.07790179330083e-22,2.49420833845221e-22,2.33868250765661e-21,6.03867514288733e-15
37900,7.38609040874381e-23,7.48471229519404e-23,8.42556808140868e-23,1.08947256987909e-22,2.52093092059145e-22,2.35308998473018e-21,5.97197454068411e-15
38000,7.46517785967085e-23,7.56485584409029e-23,8.51578663618569e-23,1.10113815943907e-22,2.54788060823856e-22,2.3673697697093e-21,5.90153554831244e-15
38100,7.54489515852969e-23,7.64563842491292e-23,8.60673196667962e-23,1.11289953568948e-22,2.57505992709745e-22,2.38151707423527e-21,5.82727315856462e-15
38200,7.62524835390877e-23,7.72706619257793e-23,8.69841124891356e-23,1.1247576904408e-22,2.6024718671889e-22,2.39562678666687e-21,5.75032901301229e-15
38300,7.7062435660943e-23,7.80914537496417e-23,8.79083174423207e-23,1.13671362764721e-22,2.63011949072717e-22,2.40980354749225e-21,5.67196454919056e-15
38400,7.78788698368986e-23,7.89188226896423e-23,8.88400078713154e-23,1.14876835617354e-22,2.65800544644551e-22,2.42405028121484e-21,5.59218887746827e-15
38500,7.87018486506855e-23,7.97528324243506e-23,8.97792579455937e-23,1.16092289623366e-22,2.68613241956043e-22,2.43837162980315e-21,5.51103195777793e-15
38600,7.95314353704978e-23,8.05935473284231e-23,9.07261426419503e-23,1.17317827905069e-22,2.71450312219323e-22,2.45277187756683e-21,5.42851906176774e-15
38700,8.03676940915169e-23,8.14410326174406e-23,9.1680737911578e-23,1.1855355491303e-22,2.74312030080911e-22,2.46725536058385e-21,5.34467575655102e-15
38800,8.1210689523709e-23,8.22953541322679e-23,9.26431204315364e-23,1.19799576090649e-22,2.77198672792843e-22,2.48182650955652e-21,5.25952851640509e-15
38900,8.20604866024589e-23,8.31565779433944e-23,9.36133671488656e-23,1.21055997258899e-22,2.80110518654189e-22,2.49648983055106e-21,5.17310463912616e-15
39000,8.29171523339725e-23,8.40247722261084e-23,9.45915574406764e-23,1.22322927530267e-22,2.83047854373387e-22,2.51124996300706e-21,5.08543223404503e-15
39100,8.37807544659057e-23,8.49000059096592e-23,9.55777715578767e-23,1.23600477208905e-22,2.86010969760415e-22,2.52611163742169e-21,4.99654022475919e-15
39200,8.46513539995305e-23,8.57823410685772e-23,9.65720818599489e-23,1.24888745965216e-22,2.89000127840211e-22,2.54107943594317e-21,4.9064583503873e-15
39300,8.55290260727641e-23,8.66718541427003e-23,9.75745772601413e-23,1.26187855814717e-22,2.92015648196274e-22,2.55615846031546e-21,4.81521716663147e-15
39400,8.6413861746515e-23,8.75686377523395e-23,9.85853653164331e-23,1.2749795393875e-22,2.95057914098143e-22,2.57135438904312e-21,4.72284804650818e-15
39500,8.73058539721697e-23,8.84726848254994e-23,9.96044387469321e-23,1.28819032599591e-22,2.98126917386887e-22,2.58666983042197e-21,4.62938318093823e-15
39600,8.82050934026756e-23,8.9384087568945e-23,1.00631904642802e-22,1.30151238372273e-22,3.01223039968763e-22,2.60211058501395e-21,4.53485557981256e-15
39700,8.91119776969028e-23,9.03032501503196e-23,1.01668229476395e-22,1.31495202686337e-22,3.04347889167886e-22,2.61769233984914e-21,4.43929907379697e-15
39800,9.00248771710691e-23,9.12285166777606e-23,1.02711506551794e-22,1.328483553282e-22,3.07494981127479e-22,2.63336600972579e-21,4.34274830438099e-15
39900,9.09406912441826e-23,9.21567366250932e-23,1.03758107368467e-22,1.34205803194421e-22,3.10651961579609e-22,2.64903553286441e-21,4.24523872640444e-15
40000,9.18585051824546e-23,9.30869805889505e-23,1.04806962145471e-22,1.35566105171342e-22,3.13815200255399e-22,2.66467482366979e-21,4.1468066252589e-15
